date;hour;temp;load
2004-02-11;10;32;17241
2004-02-11;11;33;17273
2004-02-11;12;33;17185
2004-02-11;13;33;16957
2004-02-11;14;34;16870
2004-02-11;15;33;16737
2004-02-11;16;33;16733
2004-02-11;17;32;17239
2004-02-11;18;30;18792
2004-02-11;19;28;19459
2004-02-11;20;27;19108
2004-02-11;21;26;18445
2004-02-11;22;25;17324
2004-02-11;23;24;15726
2004-02-11;24;22;14255
2004-02-12;1;21;13367
2004-02-12;2;21;12943
2004-02-12;3;19;12793
2004-02-12;4;18;12871
2004-02-12;5;18;13237
2004-02-12;6;17;14483
2004-02-12;7;16;16808
2004-02-12;8;16;18078
2004-02-12;9;18;18283
2004-02-12;10;21;18277
2004-02-12;11;23;18316
2004-02-12;12;25;18059
2004-02-12;13;28;17724
2004-02-12;14;30;17422
2004-02-12;15;32;16997
2004-02-12;16;33;16867
2004-02-12;17;33;17289
2004-02-12;18;32;18732
2004-02-12;19;31;19288
2004-02-12;20;31;18921
2004-02-12;21;31;18214
2004-02-12;22;30;17064
2004-02-12;23;29;15515
2004-02-12;24;28;14084
2004-02-13;1;27;13131
2004-02-13;2;28;12626
2004-02-13;3;29;12401
2004-02-13;4;27;12356
2004-02-13;5;28;12690
2004-02-13;6;27;13823
2004-02-13;7;28;16039
2004-02-13;8;28;17188
2004-02-13;9;30;17395
2004-02-13;10;32;17361
2004-02-13;11;34;17301
2004-02-13;12;35;17119
2004-02-13;13;36;16751
2004-02-13;14;37;16477
2004-02-13;15;38;16169
2004-02-13;16;39;15988
2004-02-13;17;38;16296
2004-02-13;18;38;17469
2004-02-13;19;37;17986
2004-02-13;20;35;17560
2004-02-13;21;34;16975
2004-02-13;22;34;16103
2004-02-13;23;34;14884
2004-02-13;24;33;13646
2004-02-14;1;32;12670
2004-02-14;2;32;12197
2004-02-14;3;32;11901
2004-02-14;4;31;11790
2004-02-14;5;32;11871
2004-02-14;6;31;12326
2004-02-14;7;31;13081
2004-02-14;8;30;13988
2004-02-14;9;31;14963
2004-02-14;10;33;15483
2004-02-14;11;35;15612
2004-02-14;12;36;15396
2004-02-14;13;37;15025
2004-02-14;14;39;14646
2004-02-14;15;38;14328
2004-02-14;16;39;14275
2004-02-14;17;38;14744
2004-02-14;18;36;16120
2004-02-14;19;35;16617
2004-02-14;20;34;16288
2004-02-14;21;32;15800
2004-02-14;22;32;15124
2004-02-14;23;29;14222
2004-02-14;24;28;13298
2004-02-15;1;27;12500
2004-02-15;2;27;12028
2004-02-15;3;26;11839
2004-02-15;4;25;11765
2004-02-15;5;24;11878
2004-02-15;6;23;12253
2004-02-15;7;20;12897
2004-02-15;8;16;13690
2004-02-15;9;14;14795
2004-02-15;10;14;15534
2004-02-15;11;14;15892
2004-02-15;12;15;16027
2004-02-15;13;16;15970
2004-02-15;14;17;15619
2004-02-15;15;19;15307
2004-02-15;16;19;15242
2004-02-15;17;19;15756
2004-02-15;18;18;17262
2004-02-15;19;16;18147
2004-02-15;20;16;17882
2004-02-15;21;14;17376
2004-02-15;22;12;16561
2004-02-15;23;11;15578
2004-02-15;24;10;14522
2004-02-16;1;10;13786
2004-02-16;2;9;13445
2004-02-16;3;8;13361
2004-02-16;4;8;13418
2004-02-16;5;8;13713
2004-02-16;6;8;14537
2004-02-16;7;7;15845
2004-02-16;8;7;16935
2004-02-16;9;9;17714
2004-02-16;10;13;18120
2004-02-16;11;17;18186
2004-02-16;12;19;18000
2004-02-16;13;22;17576
2004-02-16;14;24;17163
2004-02-16;15;26;16786
2004-02-16;16;26;16666
2004-02-16;17;27;17134
2004-02-16;18;26;18601
2004-02-16;19;23;19285
2004-02-16;20;22;18909
2004-02-16;21;21;18217
2004-02-16;22;20;17186
2004-02-16;23;18;15773
2004-02-16;24;17;14600
2004-02-17;1;16;13826
2004-02-17;2;14;13446
2004-02-17;3;13;13308
2004-02-17;4;12;13367
2004-02-17;5;11;13712
2004-02-17;6;10;14871
2004-02-17;7;10;16727
2004-02-17;8;9;18013
2004-02-17;9;11;18469
2004-02-17;10;14;18505
2004-02-17;11;18;18441
2004-02-17;12;21;18268
2004-02-17;13;23;17948
2004-02-17;14;25;17735
2004-02-17;15;26;17431
2004-02-17;16;28;17318
2004-02-17;17;28;17731
2004-02-17;18;28;18984
2004-02-17;19;28;19483
2004-02-17;20;27;19018
2004-02-17;21;27;18255
2004-02-17;22;25;17105
2004-02-17;23;24;15595
2004-02-17;24;25;14255
2004-02-18;1;24;13349
2004-02-18;2;24;12912
2004-02-18;3;24;12689
2004-02-18;4;24;12654
2004-02-18;5;24;12932
2004-02-18;6;23;14033
2004-02-18;7;23;15843
2004-02-18;8;22;17216
2004-02-18;9;22;17825
2004-02-18;10;24;18015
2004-02-18;11;26;18114
2004-02-18;12;28;18015
2004-02-18;13;30;17757
2004-02-18;14;31;17598
2004-02-18;15;32;17289
2004-02-18;16;34;17131
2004-02-18;17;34;17443
2004-02-18;18;33;18597
2004-02-18;19;32;19189
2004-02-18;20;31;18736
2004-02-18;21;30;18059
2004-02-18;22;28;16954
2004-02-18;23;27;15493
2004-02-18;24;27;14168
2004-02-19;1;27;13239
2004-02-19;2;26;12849
2004-02-19;3;26;12646
2004-02-19;4;25;12629
2004-02-19;5;25;12959
2004-02-19;6;24;14039
2004-02-19;7;24;15830
2004-02-19;8;24;16981
2004-02-19;9;26;17427
2004-02-19;10;29;17521
2004-02-19;11;32;17494
2004-02-19;12;34;17363
2004-02-19;13;36;17064
2004-02-19;14;37;16887
2004-02-19;15;38;16634
2004-02-19;16;38;16451
2004-02-19;17;37;16734
2004-02-19;18;36;17985
2004-02-19;19;34;18741
2004-02-19;20;33;18424
2004-02-19;21;32;17690
2004-02-19;22;31;16659
2004-02-19;23;30;15206
2004-02-19;24;29;13873
2004-02-20;1;29;12903
2004-02-20;2;26;12521
2004-02-20;3;26;12356
2004-02-20;4;25;12331
2004-02-20;5;25;12610
2004-02-20;6;25;13725
2004-02-20;7;25;15420
2004-02-20;8;24;16601
2004-02-20;9;27;17098
2004-02-20;10;30;17218
2004-02-20;11;33;17195
2004-02-20;12;35;17014
2004-02-20;13;36;16760
2004-02-20;14;36;16547
2004-02-20;15;36;16393
2004-02-20;16;36;16352
2004-02-20;17;35;16711
2004-02-20;18;35;17617
2004-02-20;19;34;17944
2004-02-20;20;34;17442
2004-02-20;21;34;16797
2004-02-20;22;33;15911
2004-02-20;23;31;14629
2004-02-20;24;32;13461
2004-02-21;1;32;12463
2004-02-21;2;32;11969
2004-02-21;3;32;11681
2004-02-21;4;32;11549
2004-02-21;5;32;11640
2004-02-21;6;33;11988
2004-02-21;7;33;12789
2004-02-21;8;33;13750
2004-02-21;9;33;14932
2004-02-21;10;34;15833
2004-02-21;11;35;16141
2004-02-21;12;35;16024
2004-02-21;13;36;15729
2004-02-21;14;36;15442
2004-02-21;15;36;15209
2004-02-21;16;37;15170
2004-02-21;17;37;15554
2004-02-21;18;36;16418
2004-02-21;19;36;16719
2004-02-21;20;35;16263
2004-02-21;21;35;15717
2004-02-21;22;35;14948
2004-02-21;23;35;13946
2004-02-21;24;35;12969
2004-02-22;1;34;12110
2004-02-22;2;33;11543
2004-02-22;3;33;11284
2004-02-22;4;32;11159
2004-02-22;5;33;11202
2004-02-22;6;33;11467
2004-02-22;7;33;11963
2004-02-22;8;33;12633
2004-02-22;9;33;13603
2004-02-22;10;35;14363
2004-02-22;11;36;14713
2004-02-22;12;37;14971
2004-02-22;13;38;14901
2004-02-22;14;38;14689
2004-02-22;15;38;14452
2004-02-22;16;38;14455
2004-02-22;17;37;14909
2004-02-22;18;36;16318
2004-02-22;19;35;17117
2004-02-22;20;34;16940
2004-02-22;21;33;16286
2004-02-22;22;32;15261
2004-02-22;23;31;14032
2004-02-22;24;30;12927
2004-02-23;1;30;12116
2004-02-23;2;29;11761
2004-02-23;3;29;11677
2004-02-23;4;28;11721
2004-02-23;5;28;12095
2004-02-23;6;26;13383
2004-02-23;7;26;15563
2004-02-23;8;26;16733
2004-02-23;9;28;17047
2004-02-23;10;30;17092
2004-02-23;11;33;17116
2004-02-23;12;35;16974
2004-02-23;13;37;16706
2004-02-23;14;40;16484
2004-02-23;15;40;16202
2004-02-23;16;41;16079
2004-02-23;17;41;16402
2004-02-23;18;39;17688
2004-02-23;19;37;18622
2004-02-23;20;35;18281
2004-02-23;21;33;17670
2004-02-23;22;32;16470
2004-02-23;23;30;14997
2004-02-23;24;29;13627
2004-02-24;1;28;12720
2004-02-24;2;28;12306
2004-02-24;3;26;12114
2004-02-24;4;25;12163
2004-02-24;5;24;12503
2004-02-24;6;24;13764
2004-02-24;7;24;15879
2004-02-24;8;24;17037
2004-02-24;9;26;17356
2004-02-24;10;27;17383
2004-02-24;11;30;17381
2004-02-24;12;32;17273
2004-02-24;13;33;17062
2004-02-24;14;34;16949
2004-02-24;15;34;16813
2004-02-24;16;35;16882
2004-02-24;17;35;17351
2004-02-24;18;34;18485
2004-02-24;19;32;19095
2004-02-24;20;31;18631
2004-02-24;21;31;17869
2004-02-24;22;30;16734
2004-02-24;23;29;15121
2004-02-24;24;28;13716
2004-02-25;1;27;12848
2004-02-25;2;26;12489
2004-02-25;3;24;12384
2004-02-25;4;23;12448
2004-02-25;5;21;12834
2004-02-25;6;20;14080
2004-02-25;7;20;16206
2004-02-25;8;20;17397
2004-02-25;9;22;17533
2004-02-25;10;25;17421
2004-02-25;11;28;17347
2004-02-25;12;31;17197
2004-02-25;13;33;16858
2004-02-25;14;35;16624
2004-02-25;15;37;16365
2004-02-25;16;38;16265
2004-02-25;17;38;16619
2004-02-25;18;37;17756
2004-02-25;19;34;18773
2004-02-25;20;33;18477
2004-02-25;21;31;17881
2004-02-25;22;30;16768
2004-02-25;23;29;15161
2004-02-25;24;28;13806
2004-02-26;1;27;12891
2004-02-26;2;26;12492
2004-02-26;3;26;12321
2004-02-26;4;24;12339
2004-02-26;5;24;12676
2004-02-26;6;24;13945
2004-02-26;7;23;16015
2004-02-26;8;23;17203
2004-02-26;9;26;17356
2004-02-26;10;29;17296
2004-02-26;11;31;17201
2004-02-26;12;34;16999
2004-02-26;13;36;16651
2004-02-26;14;37;16492
2004-02-26;15;39;16235
2004-02-26;16;40;16136
2004-02-26;17;40;16435
2004-02-26;18;38;17620
2004-02-26;19;36;18592
2004-02-26;20;34;18366
2004-02-26;21;32;17673
2004-02-26;22;31;16596
2004-02-26;23;30;15109
2004-02-26;24;28;13717
2004-02-27;1;27;12774
2004-02-27;2;26;12412
2004-02-27;3;25;12264
2004-02-27;4;23;12270
2004-02-27;5;22;12642
2004-02-27;6;22;13893
2004-02-27;7;21;15943
2004-02-27;8;22;17167
2004-02-27;9;24;17380
2004-02-27;10;28;17325
2004-02-27;11;32;17219
2004-02-27;12;35;16931
2004-02-27;13;38;16553
2004-02-27;14;41;16298
2004-02-27;15;43;15989
2004-02-27;16;44;15764
2004-02-27;17;44;15904
2004-02-27;18;42;16821
2004-02-27;19;39;17661
2004-02-27;20;37;17311
2004-02-27;21;36;16730
2004-02-27;22;35;15868
2004-02-27;23;33;14670
2004-02-27;24;32;13471
2004-02-28;1;32;12514
2004-02-28;2;31;11990
2004-02-28;3;30;11778
2004-02-28;4;29;11745
2004-02-28;5;29;11841
2004-02-28;6;29;12319
2004-02-28;7;29;12987
2004-02-28;8;29;14040
2004-02-28;9;32;14927
2004-02-28;10;36;15371
2004-02-28;11;40;15413
2004-02-28;12;43;15135
2004-02-28;13;47;14691
2004-02-28;14;49;14245
2004-02-28;15;50;13898
2004-02-28;16;51;13739
2004-02-28;17;50;13953
2004-02-28;18;49;15023
2004-02-28;19;46;15987
2004-02-28;20;44;15648
2004-02-28;21;42;15190
2004-02-28;22;40;14497
2004-02-28;23;38;13501
2004-02-28;24;37;12542
2004-02-29;1;35;11695
2004-02-29;2;35;11291
2004-02-29;3;34;11075
2004-02-29;4;33;11075
2004-02-29;5;31;11113
2004-02-29;6;30;11420
2004-02-29;7;31;11817
2004-02-29;8;32;12502
2004-02-29;9;35;13402
2004-02-29;10;38;14059
2004-02-29;11;42;14275
2004-02-29;12;44;14249
2004-02-29;13;47;14086
2004-02-29;14;48;13865
2004-02-29;15;50;13618
2004-02-29;16;50;13581
2004-02-29;17;51;14079
2004-02-29;18;49;15356
2004-02-29;19;47;16440
2004-02-29;20;45;16139
2004-02-29;21;45;15445
2004-02-29;22;45;14394
2004-02-29;23;44;13052
2004-02-29;24;42;12032
2004-03-01;1;40;11263
2004-03-01;2;39;10890
2004-03-01;3;39;10743
2004-03-01;4;39;10782
2004-03-01;5;40;11159
2004-03-01;6;39;12457
2004-03-01;7;36;14587
2004-03-01;8;36;15819
2004-03-01;9;41;16078
2004-03-01;10;46;16099
2004-03-01;11;48;16131
2004-03-01;12;49;15992
2004-03-01;13;51;15765
2004-03-01;14;52;15606
2004-03-01;15;52;15401
2004-03-01;16;52;15275
2004-03-01;17;52;15596
2004-03-01;18;49;16751
2004-03-01;19;47;17696
2004-03-01;20;45;17313
2004-03-01;21;44;16530
2004-03-01;22;42;15356
2004-03-01;23;41;13705
2004-03-01;24;40;12376
2004-03-02;1;40;11502
2004-03-02;2;39;11044
2004-03-02;3;39;10871
2004-03-02;4;39;10823
2004-03-02;5;39;11142
2004-03-02;6;39;12333
2004-03-02;7;39;14545
2004-03-02;8;39;15934
2004-03-02;9;40;16323
2004-03-02;10;42;16412
2004-03-02;11;44;16428
2004-03-02;12;46;16281
2004-03-02;13;51;16062
2004-03-02;14;55;15891
2004-03-02;15;57;15647
2004-03-02;16;59;15554
2004-03-02;17;59;15870
2004-03-02;18;58;16881
2004-03-02;19;52;17631
2004-03-02;20;52;17239
2004-03-02;21;50;16413
2004-03-02;22;49;15225
2004-03-02;23;48;13581
2004-03-02;24;48;12246
2004-03-03;1;48;11354
2004-03-03;2;47;10941
2004-03-03;3;45;10742
2004-03-03;4;43;10735
2004-03-03;5;43;11051
2004-03-03;6;43;12231
2004-03-03;7;42;14315
2004-03-03;8;43;15592
2004-03-03;9;44;15901
2004-03-03;10;45;16015
2004-03-03;11;46;16028
2004-03-03;12;47;15933
2004-03-03;13;49;15780
2004-03-03;14;51;15633
2004-03-03;15;51;15385
2004-03-03;16;51;15308
2004-03-03;17;50;15629
2004-03-03;18;48;16710
2004-03-03;19;46;17607
2004-03-03;20;44;17266
2004-03-03;21;42;16591
2004-03-03;22;41;15406
2004-03-03;23;40;13813
2004-03-03;24;39;12441
2004-03-04;1;38;11508
2004-03-04;2;38;11138
2004-03-04;3;37;10913
2004-03-04;4;38;10877
2004-03-04;5;37;11163
2004-03-04;6;37;12402
2004-03-04;7;36;14632
2004-03-04;8;36;16045
2004-03-04;9;38;16410
2004-03-04;10;39;16545
2004-03-04;11;40;16600
2004-03-04;12;43;16494
2004-03-04;13;44;16291
2004-03-04;14;46;16130
2004-03-04;15;47;15900
2004-03-04;16;48;15836
2004-03-04;17;48;16154
2004-03-04;18;48;17026
2004-03-04;19;46;17796
2004-03-04;20;45;17463
2004-03-04;21;42;16722
2004-03-04;22;41;15565
2004-03-04;23;40;13979
2004-03-04;24;38;12553
2004-03-05;1;38;11651
2004-03-05;2;37;11223
2004-03-05;3;35;11026
2004-03-05;4;36;10974
2004-03-05;5;37;11247
2004-03-05;6;37;12376
2004-03-05;7;37;14585
2004-03-05;8;37;16009
2004-03-05;9;38;16472
2004-03-05;10;38;16691
2004-03-05;11;39;16878
2004-03-05;12;40;16860
2004-03-05;13;41;16668
2004-03-05;14;41;16606
2004-03-05;15;42;16445
2004-03-05;16;42;16441
2004-03-05;17;42;16684
2004-03-05;18;42;17202
2004-03-05;19;41;17340
2004-03-05;20;42;16834
2004-03-05;21;42;16094
2004-03-05;22;43;15133
2004-03-05;23;43;13844
2004-03-05;24;44;12522
2004-03-06;1;44;11554
2004-03-06;2;44;10987
2004-03-06;3;44;10642
2004-03-06;4;44;10519
2004-03-06;5;45;10571
2004-03-06;6;46;10952
2004-03-06;7;46;11723
2004-03-06;8;48;12788
2004-03-06;9;49;14109
2004-03-06;10;50;14990
2004-03-06;11;51;15400
2004-03-06;12;53;15391
2004-03-06;13;54;15130
2004-03-06;14;54;14801
2004-03-06;15;55;14415
2004-03-06;16;54;14190
2004-03-06;17;54;14145
2004-03-06;18;51;14716
2004-03-06;19;47;15672
2004-03-06;20;44;15372
2004-03-06;21;42;14928
2004-03-06;22;41;14281
2004-03-06;23;40;13334
2004-03-06;24;39;12328
2004-03-07;1;38;11415
2004-03-07;2;37;10908
2004-03-07;3;36;10676
2004-03-07;4;36;10558
2004-03-07;5;35;10593
2004-03-07;6;35;10858
2004-03-07;7;34;11222
2004-03-07;8;33;12006
2004-03-07;9;34;13006
2004-03-07;10;36;13687
2004-03-07;11;38;13973
2004-03-07;12;40;14036
2004-03-07;13;42;13870
2004-03-07;14;43;13538
2004-03-07;15;44;13235
2004-03-07;16;45;13139
2004-03-07;17;44;13551
2004-03-07;18;43;14786
2004-03-07;19;41;16145
2004-03-07;20;40;15998
2004-03-07;21;39;15434
2004-03-07;22;38;14316
2004-03-07;23;37;13054
2004-03-07;24;37;11890
2004-03-08;1;36;11169
2004-03-08;2;36;10855
2004-03-08;3;35;10720
2004-03-08;4;34;10719
2004-03-08;5;34;11117
2004-03-08;6;34;12336
2004-03-08;7;33;14664
2004-03-08;8;32;16205
2004-03-08;9;31;16639
2004-03-08;10;32;16937
2004-03-08;11;32;17181
2004-03-08;12;32;17204
2004-03-08;13;33;17126
2004-03-08;14;33;17096
2004-03-08;15;33;16885
2004-03-08;16;33;16872
2004-03-08;17;32;17283
2004-03-08;18;31;18169
2004-03-08;19;31;18808
2004-03-08;20;30;18372
2004-03-08;21;30;17606
2004-03-08;22;30;16348
2004-03-08;23;29;14678
2004-03-08;24;29;13172
2004-03-09;1;29;12318
2004-03-09;2;29;11874
2004-03-09;3;29;11676
2004-03-09;4;29;11643
2004-03-09;5;29;11953
2004-03-09;6;29;13126
2004-03-09;7;29;15257
2004-03-09;8;29;16562
2004-03-09;9;29;16857
2004-03-09;10;30;16920
2004-03-09;11;30;17046
2004-03-09;12;31;17042
2004-03-09;13;32;16904
2004-03-09;14;32;16863
2004-03-09;15;33;16742
2004-03-09;16;33;16733
2004-03-09;17;33;17064
2004-03-09;18;32;17861
2004-03-09;19;32;18688
2004-03-09;20;32;18328
2004-03-09;21;32;17570
2004-03-09;22;32;16369
2004-03-09;23;31;14700
2004-03-09;24;31;13294
2004-03-10;1;31;12382
2004-03-10;2;30;11953
2004-03-10;3;30;11758
2004-03-10;4;29;11751
2004-03-10;5;29;12076
2004-03-10;6;29;13303
2004-03-10;7;29;15292
2004-03-10;8;30;16539
2004-03-10;9;31;16732
2004-03-10;10;32;16759
2004-03-10;11;35;16804
2004-03-10;12;37;16644
2004-03-10;13;38;16322
2004-03-10;14;39;16193
2004-03-10;15;39;16028
2004-03-10;16;40;15970
2004-03-10;17;40;16242
2004-03-10;18;38;17064
2004-03-10;19;37;18227
2004-03-10;20;35;18003
2004-03-10;21;34;17358
2004-03-10;22;33;16184
2004-03-10;23;33;14571
2004-03-10;24;32;13117
2004-03-11;1;32;12239
2004-03-11;2;32;11860
2004-03-11;3;31;11634
2004-03-11;4;31;11635
2004-03-11;5;31;12005
2004-03-11;6;30;13200
2004-03-11;7;30;15308
2004-03-11;8;30;16637
2004-03-11;9;32;16907
2004-03-11;10;35;16885
2004-03-11;11;38;16843
2004-03-11;12;40;16695
2004-03-11;13;42;16467
2004-03-11;14;44;16318
2004-03-11;15;45;15965
2004-03-11;16;47;15741
2004-03-11;17;47;15836
2004-03-11;18;47;16497
2004-03-11;19;45;17632
2004-03-11;20;43;17544
2004-03-11;21;40;16915
2004-03-11;22;39;15811
2004-03-11;23;38;14240
2004-03-11;24;38;12833
2004-03-12;1;37;11919
2004-03-12;2;36;11469
2004-03-12;3;36;11246
2004-03-12;4;36;11264
2004-03-12;5;36;11535
2004-03-12;6;34;12734
2004-03-12;7;34;14621
2004-03-12;8;35;15952
2004-03-12;9;38;16263
2004-03-12;10;42;16339
2004-03-12;11;44;16545
2004-03-12;12;40;16620
2004-03-12;13;38;16540
2004-03-12;14;37;16450
2004-03-12;15;36;16284
2004-03-12;16;36;16119
2004-03-12;17;36;16252
2004-03-12;18;36;16749
2004-03-12;19;35;17629
2004-03-12;20;34;17269
2004-03-12;21;33;16669
2004-03-12;22;33;15827
2004-03-12;23;33;14533
2004-03-12;24;32;13244
2004-03-13;1;31;12364
2004-03-13;2;31;11874
2004-03-13;3;30;11612
2004-03-13;4;29;11582
2004-03-13;5;29;11697
2004-03-13;6;28;12169
2004-03-13;7;28;12812
2004-03-13;8;28;13824
2004-03-13;9;29;14901
2004-03-13;10;31;15568
2004-03-13;11;32;15660
2004-03-13;12;34;15418
2004-03-13;13;37;15002
2004-03-13;14;37;14569
2004-03-13;15;38;14203
2004-03-13;16;39;13972
2004-03-13;17;38;14144
2004-03-13;18;37;14955
2004-03-13;19;34;16237
2004-03-13;20;32;16147
2004-03-13;21;30;15712
2004-03-13;22;29;15076
2004-03-13;23;28;14065
2004-03-13;24;27;13077
2004-03-14;1;25;12276
2004-03-14;2;24;11823
2004-03-14;3;24;11611
2004-03-14;4;23;11527
2004-03-14;5;23;11610
2004-03-14;6;22;11884
2004-03-14;7;22;12226
2004-03-14;8;24;12908
2004-03-14;9;26;13718
2004-03-14;10;29;14263
2004-03-14;11;32;14474
2004-03-14;12;34;14539
2004-03-14;13;37;14449
2004-03-14;14;38;14189
2004-03-14;15;38;14035
2004-03-14;16;38;14089
2004-03-14;17;39;14688
2004-03-14;18;38;15775
2004-03-14;19;36;16755
2004-03-14;20;36;16560
2004-03-14;21;35;15930
2004-03-14;22;35;14758
2004-03-14;23;36;13453
2004-03-14;24;35;12304
2004-03-15;1;35;11568
2004-03-15;2;36;11184
2004-03-15;3;36;11011
2004-03-15;4;37;10990
2004-03-15;5;37;11351
2004-03-15;6;37;12515
2004-03-15;7;36;14415
2004-03-15;8;37;15701
2004-03-15;9;41;16001
2004-03-15;10;44;16181
2004-03-15;11;46;16316
2004-03-15;12;47;16215
2004-03-15;13;48;16011
2004-03-15;14;48;15861
2004-03-15;15;50;15626
2004-03-15;16;49;15498
2004-03-15;17;48;15675
2004-03-15;18;46;16409
2004-03-15;19;44;17610
2004-03-15;20;42;17479
2004-03-15;21;40;16817
2004-03-15;22;38;15645
2004-03-15;23;37;14048
2004-03-15;24;36;12700
2004-03-16;1;34;11844
2004-03-16;2;33;11477
2004-03-16;3;32;11356
2004-03-16;4;32;11418
2004-03-16;5;30;11724
2004-03-16;6;31;12928
2004-03-16;7;30;14897
2004-03-16;8;31;16293
2004-03-16;9;32;16709
2004-03-16;10;34;16790
2004-03-16;11;34;16946
2004-03-16;12;34;16921
2004-03-16;13;35;17011
2004-03-16;14;34;17025
2004-03-16;15;33;17086
2004-03-16;16;31;17248
2004-03-16;17;29;17734
2004-03-16;18;28;18615
2004-03-16;19;27;19246
2004-03-16;20;26;18842
2004-03-16;21;26;17939
2004-03-16;22;26;16577
2004-03-16;23;26;14971
2004-03-16;24;26;13629
2004-03-17;1;26;12745
2004-03-17;2;25;12362
2004-03-17;3;25;12210
2004-03-17;4;25;12190
2004-03-17;5;25;12467
2004-03-17;6;24;13552
2004-03-17;7;24;15238
2004-03-17;8;23;16765
2004-03-17;9;23;17521
2004-03-17;10;23;17746
2004-03-17;11;24;17849
2004-03-17;12;25;17870
2004-03-17;13;27;17755
2004-03-17;14;27;17676
2004-03-17;15;27;17516
2004-03-17;16;27;17441
2004-03-17;17;27;17643
2004-03-17;18;27;18135
2004-03-17;19;27;18961
2004-03-17;20;26;18664
2004-03-17;21;26;17845
2004-03-17;22;26;16615
2004-03-17;23;25;15050
2004-03-17;24;25;13593
2004-03-18;1;25;12778
2004-03-18;2;25;12380
2004-03-18;3;24;12199
2004-03-18;4;24;12180
2004-03-18;5;24;12490
2004-03-18;6;24;13639
2004-03-18;7;23;15485
2004-03-18;8;23;16836
2004-03-18;9;24;17160
2004-03-18;10;25;17242
2004-03-18;11;26;17231
2004-03-18;12;27;17120
2004-03-18;13;28;16874
2004-03-18;14;29;16767
2004-03-18;15;30;16529
2004-03-18;16;30;16454
2004-03-18;17;31;16638
2004-03-18;18;30;17302
2004-03-18;19;30;18429
2004-03-18;20;28;18325
2004-03-18;21;29;17667
2004-03-18;22;28;16516
2004-03-18;23;28;14890
2004-03-18;24;28;13492
2004-03-19;1;28;12587
2004-03-19;2;28;12135
2004-03-19;3;28;11981
2004-03-19;4;28;11889
2004-03-19;5;29;12167
2004-03-19;6;29;13336
2004-03-19;7;29;15123
2004-03-19;8;29;16562
2004-03-19;9;30;17117
2004-03-19;10;30;17323
2004-03-19;11;31;17417
2004-03-19;12;32;17304
2004-03-19;13;33;17073
2004-03-19;14;33;16818
2004-03-19;15;34;16559
2004-03-19;16;34;16294
2004-03-19;17;34;16318
2004-03-19;18;34;16684
2004-03-19;19;32;17628
2004-03-19;20;31;17422
2004-03-19;21;29;16875
2004-03-19;22;29;15990
2004-03-19;23;28;14770
2004-03-19;24;27;13556
2004-03-20;1;27;12672
2004-03-20;2;25;12223
2004-03-20;3;25;11983
2004-03-20;4;24;11915
2004-03-20;5;24;12045
2004-03-20;6;22;12484
2004-03-20;7;22;13106
2004-03-20;8;24;14089
2004-03-20;9;28;14950
2004-03-20;10;31;15467
2004-03-20;11;33;15512
2004-03-20;12;36;15306
2004-03-20;13;37;14878
2004-03-20;14;39;14501
2004-03-20;15;40;14195
2004-03-20;16;39;14146
2004-03-20;17;39;14495
2004-03-20;18;39;15366
2004-03-20;19;37;16263
2004-03-20;20;36;16027
2004-03-20;21;36;15542
2004-03-20;22;36;14786
2004-03-20;23;35;13730
2004-03-20;24;36;12658
2004-03-21;1;36;11756
2004-03-21;2;36;11250
2004-03-21;3;37;10967
2004-03-21;4;37;10792
2004-03-21;5;36;10789
2004-03-21;6;37;11003
2004-03-21;7;37;11396
2004-03-21;8;37;12175
2004-03-21;9;38;13148
2004-03-21;10;40;13806
2004-03-21;11;43;14147
2004-03-21;12;42;14249
2004-03-21;13;44;14258
2004-03-21;14;44;14039
2004-03-21;15;43;13783
2004-03-21;16;43;13849
2004-03-21;17;42;14234
2004-03-21;18;40;15030
2004-03-21;19;37;16296
2004-03-21;20;35;16379
2004-03-21;21;33;15907
2004-03-21;22;31;14938
2004-03-21;23;30;13693
2004-03-21;24;28;12607
2004-03-22;1;27;11921
2004-03-22;2;26;11644
2004-03-22;3;25;11580
2004-03-22;4;24;11672
2004-03-22;5;22;12129
2004-03-22;6;21;13394
2004-03-22;7;19;15414
2004-03-22;8;20;16818
2004-03-22;9;21;17291
2004-03-22;10;23;17461
2004-03-22;11;24;17383
2004-03-22;12;26;17214
2004-03-22;13;28;17200
2004-03-22;14;29;16926
2004-03-22;15;29;16559
2004-03-22;16;29;16625
2004-03-22;17;28;16853
2004-03-22;18;28;17568
2004-03-22;19;26;18837
2004-03-22;20;24;18848
2004-03-22;21;23;18179
2004-03-22;22;22;16940
2004-03-22;23;21;15276
2004-03-22;24;20;13946
2004-03-23;1;20;13087
2004-03-23;2;18;12738
2004-03-23;3;17;12598
2004-03-23;4;16;12638
2004-03-23;5;17;12995
2004-03-23;6;17;14218
2004-03-23;7;17;16162
2004-03-23;8;19;17287
2004-03-23;9;23;17415
2004-03-23;10;27;17305
2004-03-23;11;30;17271
2004-03-23;12;33;17080
2004-03-23;13;35;16827
2004-03-23;14;37;16635
2004-03-23;15;39;16310
2004-03-23;16;40;16175
2004-03-23;17;40;16392
2004-03-23;18;40;17078
2004-03-23;19;37;18243
2004-03-23;20;36;18183
2004-03-23;21;35;17470
2004-03-23;22;34;16279
2004-03-23;23;35;14534
2004-03-23;24;33;13166
